,id,category,sub category,product,price,organic,vegetarian,vegan,gluten free,lactose free,beter leven,unit,weight,calories,ingredients
343,443,Baby and child,Baby food,AH Biologisch Spaghetti bolognese 15m08,1.39,1.0,,,,,3.0,"250 gPrijs per KG € 5,56",250 Gram,74,"Ingrediënten: water, 30% groente* (20% wortel, 6% ui, pastinaak), 8% rundvlees*, 6% tomatenconcentraat*, rijstgriesmeel*, durum tarwegriesmeel*, plantaardige olie* (raap, zonnebloem), zetmeel* (rijst en/of maïs), ei-eiwit*, kruiden* (o.a. oregano, tijm, rozemarijn), specerijen*. *Van biologische oorsprong.
EU/niet-EU Landbouw
*Van biologische oorsprong.
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
344,446,Baby and child,Baby food,Olvarit Spaghetti tomaat ham 18 mnd,1.69,,,,,,,"250 gPrijs per KG € 6,76",250 Gram,74,"ingredienten : 37,96% geconcentreerd tomatenpuree, 19,8% pasta* (TARWE, EI), water, 8% ham, 5% rode paprika, 5% rijstebloem, 4% groene paprika, 3,4% kaas (MELK), 3% ui, basilicum. *Pastavorm kan variëren per maaltijd."
345,447,Baby and child,Baby food,Ella's Kitchen Maize sticks wortels + maïs 7+ bio,1.89,1.0,,,,,,"17 GramPrijs per KG € 118,13",16 Gram,414,"Ingrediënten: 72% maismeel*, 14% zonnebloemolie, 9% gedroogde mais*, 5% gedroogde wortelen*, <1% gedroogde prei*, <0,1% thiamine (vitamine B1). * = biologisch. Ik kan GLUTEN, SOJA, en MELK bevatten."
346,448,Baby and child,Baby food,Ella's Kitchen Bananen + kokos 4+ bio,1.95,1.0,,,1.0,,,"120 gPrijs per KG € 16,25",120 Gram,99,"Ingredienten: 82% bananen*, 18% kokosmelk*, <1% geconcentreerd citroensap*. * = biologisch."
347,451,Baby and child,Baby food,Organix Knijpfruit appel aardbei quinoa 12+m,1.25,1.0,,,,,,"100 gPrijs per KG € 12,50",100 Gram,47,"Ingrediënten: Bio ingrediënten: Appelpuree 72,5%, Aardbei 24%, Quinoa 3,5%."
348,452,Baby and child,Baby food,"Ella's Kitchen Zoete aardappel, pompoen + bosbes 4+ bio",1.99,1.0,,,1.0,,,"120 gPrijs per KG € 16,58",120 Gram,52,"Ingrediënten: 52% appels*, 23% zoete aardappelen*, 20% pompoen*, 5% bosbessen*, <1% geconcentreerd citroensap*. * = biologisch"
349,455,Baby and child,Baby food,Dixap Appel,3.59,,,,,,,"500 mlPrijs per LT € 7,18",500 Milliliter,348,Ingrediënten: Geconcentreerd vruchtensap (appel 100%). Geen suikers toegevoegd. Bevat alleen van nature aanwezige suikers.
350,456,Baby and child,Baby food,AH Biologisch Knijpfruit&gr mango zoete aardap 6mnd,0.95,1.0,,1.0,1.0,,,"90 gPrijs per KG € 10,56",90 Gram,86,"Ingrediënten: puree* (40% banaan, 20% appel, 20% mango), 20% zoete aardappel, citroenconcentraat*.
EU/niet-EU Landbouw
*Van biologische oorsprong.
Waarvan toegevoegde suikers 0g per 100 gram en waarvan toegevoegd zout 0g per 100 gram."
351,460,Baby and child,Baby food,AH Biologisch Diksap appel,5.39,1.0,,1.0,1.0,1.0,,"750 mlPrijs per LT € 7,19",750 Milliliter,24,"Ingrediënten: appelconcentraat*.
Waarvan toegevoegde suikers 0.0g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter
EU/niet-EU Landbouw"
352,464,Baby and child,Baby food,Organix Knijpfruit haver abrikoos banaan 12+m,1.29,1.0,,,,,,"100 gPrijs per KG € 12,90",100 Gram,60,"Ingrediënten: Bio ingrediënten: Water* 37%, Abrikozenpuree 30%, Bananenpuree 25%, HAVERmeel 3%, Rijstmeel 3%, HAVERvlokken 2%. *Heeft geen bio certificering."
353,465,Baby and child,Baby food,De Kleine Keuken Biologische rozijntjes,3.19,1.0,,,,,,"140 gPrijs per KG € 22,79",140 Gram,326,"Ingrediënten: Zongedroogde rozijnen* 99,5%, zonnebloemolie* 0,5%, * van biologische oorsprong"
354,467,Baby and child,Baby food,Nutrilon Volledige zuigelingenvoeding 1,16.99,,,,,,,"800 gPrijs per KG € 21,24",800 Gram,66,"Ingrediënten: Lactose (MELK), plantaardige oliën (high oleic zonnebloemolie, kokosolie, koolzaadolie, zonnebloemolie), magere MELK, gedemineraliseerde wei (MELK), galacto-oligosachariden (MELK), wei-concentraat (MELK), eiwit (koeMELK), fructo-oligosachariden, VISolie, kaliumcitraat, calciumcarbonaat, olie van Mortierella alpina, magnesiumchloride, cholinechloride, tricalciumfosfaat, natriumcitraat, kaliumchloride, natriumchloride, L-ascorbinezuur, emulgator (SOJAlecithine), inositol, L-tryptofaan, natrium L-ascorbaat, ijzersulfaat, zinksulfaat, L-carnitine, antioxidant (ascorbylpalmitaat), calcium D-pantothenaat, nicotinamide, kopersulfaat, DL-α-tocoferylacetaat, retinylpalmitaat, thiaminehydrochloride, riboflavine, pyridoxinehydrochloride, kaliumjodide, pteroylmonoglutaminezuur, fytomenadion, natriumseleniet, mangaansulfaat, cholecalciferol, D-biotine, cyanocobalamine."
355,468,Baby and child,Baby food,Organix Knijpfruit haver appel banaan 12+m,1.29,1.0,,,,,,"100 gPrijs per KG € 12,90",100 Gram,62,"Ingrediënten: Bio ingrediënten: Water* 44%, Appelpuree 18%, Bananenpuree 14%, Frambozenpuree 14%, Rijstmeel 4%, HAVERmeel 3%, HAVERvlokken 1,5%, Bosbes 1,5%. *Heeft geen bio certificering."
356,469,Baby and child,Baby food,AH Vruchtenmix,1.79,,,1.0,1.0,,,"0,75 lPrijs per LT € 2,39",750 Milliliter,38,"Ingrediënten: sap uit concentraat (31% tomaat, 25% rozenbottel, 5% appel, 3% rode bes, 3% framboos, 1% vlierbes), suiker, zuurteregelaar (citroenzuur [E330]), vitamine C, natuurlijke aroma’s, conserveermiddel (kaliumsorbaat [E202]).
Waarvan toegevoegde suikers 8.8g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
357,471,Baby and child,Baby food,Nutrilon Opvolgmelk 2,16.99,,,,,,,"800 gPrijs per KG € 21,24",800 Gram,68,"Ingredienten : Lactose (melk), plantaardige oliën (high oleic zonnebloemolie, kokosolie, koolzaadolie, zonnebloemolie), magere melk, gedemineraliseerd wei (melk), galacto-oligosachariden (melk), wei concentraat (melk), fructo-oligosachariden, tricalciumfosfaat, visolie, eiwit (koemelk), kaliumchloride, kaliumcitraat, magnesiumwaterstoffosfaat, cholinechloride, olie van Mortierella alpina, natriumcitraat, calciumcarbonaat, emulgator (sojalecithine), natriumchloride, L-ascorbinezuur, natrium L-ascorbaat, inositol, L-tryptofaan, magnesiumchloride, ijzersulfaat, zinksulfaat, L-carnitine, DL-α-tocoferylacetaat,  antioxidant (ascorbylpalmitaat), calcium D-pantothenaat, nicotinamide, kopersulfaat, thiaminehydrochloride, retinylpalmitaat, riboflavine, pyridoxinehydrochloride, pteroylmonoglutaminezuur, kaliumjodide, mangaansulfaat, natriumseleniet, fytomenadion, cholecalciferol, D-biotine, cyanocobalamine."
358,472,Baby and child,Baby food,Nestlé Pyjamapapje biscuit 6m+,2.99,,,,,,,"3 x 250 mlPrijs per LT € 3,99",3 Stuks (piece). 750 Milliliter,89,"Ingrediënten: Magere MELK 45%, water, TARWEbloem 7,5% (gehydrolyseerd), maïszetmeel, plantaardige oliën (koolzaad (laag erucazuur), zonnebloem (hoog oliezuur), zonnebloem), karamel 1,5% (suiker, water), suiker, ROOM, magere MELKpoeder, calciumcarbonaat, vitaminen (C, E, niacine, pantotheenzuur, B1, A, B6, B2, foliumzuur, K, biotine, D, B12), aroma: vanilline, ijzerfumaraat, zinksulfaat, kaliumjodide"
359,473,Baby and child,Baby food,Alpro Sojadrink groeidrink 1-3+,2.49,,,1.0,1.0,,,"1 lPrijs per LT € 2,49",1 Liter,64,"INGREDIËNTEN:  water, maltodextrine, gepelde SOJABONEN (4,9%), ruwe rietsuiker, fructose, plantaardige olie (zonnebloem), calciumcarbonaat, zuurteregelaar (monokaliumfosfaat), aroma's, vitaminen (C, riboflavine (B2), B12, D2), emulgator (zonnebloemlecithine), stabilisator (gellan gom), ijzerpyrofosfaat, kaliumjodide. Vrij van zuivel en gluten."
360,477,Baby and child,Baby food,Gerber Organic Plant-tastic groenteschotel 8+ mnd,1.95,1.0,,,,,,"190 gPrijs per KG € 10,26",190 Gram,62,"Ingrediënten: Water, wortel* 27,3%, witte bonen* 14,5%, zoete aardappel* 12,5%, tomatenpuree* 5,2%, quinoa* 3%, olijfolie van eerste persing*, gedroogde oregano*, *afkomstig van biologische landbouw."
361,478,Baby and child,Baby food,Roosvicee Vruchten mix siroop,1.99,,,,,,,"500 mlPrijs per LT € 3,98",0.5 Liter,230,"Ingrediënten: Sap uit vruchtensapconcentraat 68% (tomaat, rozenbottel 25%, vlierbes, appel, rode bes 3%, framboos 3%), suiker, voedingszuur (citroenzuur), vitamine C, natuurlijk aroma, conserveermiddel (kaliumsorbaat)"
362,479,Baby and child,Baby food,Nestlé Baby cereals biscuit 6+ mnd,2.69,,,,,,,"250 gPrijs per KG € 10,76",250 Gram,430,"Ingrediënten: Biscuitmeel 72,9% (meel van: TARWE 58,1% (gedeeltelijk gehydrolyseerd), TARWEgries 4,6%), plantaardige oliën (koolzaad (laag erucazuur), zonnebloemolie)), magere MELKpoeder 26,5%, minerale zouten (calciumcarbonaat, ijzerfumaraat, zinksulfaat, kaliumjodide), vitamines (C, niacine, E, B1, pantotheenzuur, A, B6, K, foliumzuur, biotine, D), aroma: vanilline, bifiduscultuur (BL)"
363,480,Baby and child,Baby food,Sore Baby Maisfingers Naturel,1.79,1.0,,,,,,"35 gPrijs per KG € 51,14",35 Gram,385,"Ingrediënten: Biologisch geteelde mais (99,5%), biologische zonnebloemolie (0,5%), thiamine"
364,481,Baby and child,Diapers and changing,Pampers Harmonie luiers  maxi maat 5,29.49,,,,,,,48 stuks,48 Aantal. 48 Stuks (piece),,"Onze belangrijkste bestanddelen zijn: Polyacrylaat, polypropyleen, cellulose, kleefmiddelen, polyethyleen, polyester, bio-polyethyleen, elastische materialen, hoogwaardig katoen, geurabsorptie op basis van mineralen"
365,482,Baby and child,Diapers and changing,Pampers Harmonie luiers  maxi maat 4,29.49,,,,,,,56 stuks,56 Aantal. 56 Stuks (piece),,"Onze belangrijkste bestanddelen zijn: Polyacrylaat, polypropyleen, cellulose, kleefmiddelen, polyethyleen, polyester, bio-polyethyleen, elastische materialen, hoogwaardig katoen, geurabsorptie op basis van mineralen"
366,483,Baby and child,Diapers and changing,Pampers Harmonie luiers  maxi maat 3,29.49,,,,,,,62 stuks,62 Aantal. 62 Stuks (piece),,"Onze belangrijkste bestanddelen zijn: Polyacrylaat, polypropyleen, cellulose, kleefmiddelen, polyethyleen, polyester, bio-polyethyleen, elastische materialen, hoogwaardig katoen, geurabsorptie op basis van mineralen"
367,484,Baby and child,Diapers and changing,Pampers Harmonie luiers  maxi maat 2,29.49,,,,,,,78 stuks,78 Aantal. 78 Stuks (piece),,"Onze belangrijkste bestanddelen zijn: Polyacrylaat, polypropyleen, cellulose, kleefmiddelen, polyethyleen, polyester, bio-polyethyleen, elastische materialen, hoogwaardig katoen, geurabsorptie op basis van mineralen"
368,485,Baby and child,Diapers and changing,Pampers Sensitive babydoekjes 0% plastic,2.89,,,,,,,52 stuks,52 Aantal. 52 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
369,486,Baby and child,Diapers and changing,Pampers Harmonie luiers maat 5,10.99,,,,,,,17 stuks,17 Aantal. 17 Stuks (piece),,"Onze belangrijkste bestanddelen zijn: Polyacrylaat, polypropyleen, cellulose, kleefmiddelen, polyethyleen, polyester, bio-polyethyleen, elastische materialen, hoogwaardig katoen, geurabsorptie op basis van mineralen"
370,487,Baby and child,Diapers and changing,Etos Luiers junior 5 voordeelpak,10.99,,,,,,,46 stuks,36.8 Gram,,Niet door het toilet spoelen. Verpakking buiten bereik van kinderen houden i.v.m. verstikkingsgevaar.
371,488,Baby and child,Diapers and changing,Naïf Plastic free wipes,3.49,,,,,,,54 st,54 Stuks,,Gebruik onder toezicht van volwassenen.
372,491,Baby and child,Diapers and changing,Huggies DryNites luierbroekjes meisje 4-7 jaar,7.49,,,,,,,10 stuks,10 Stuks (piece),,
373,492,Baby and child,Diapers and changing,Etos Luierbroekjes 6,7.99,,,1.0,,,,20 stuks,20 Aantal,,Waarschuwing: Niet door het toilet spoelen. Verpakking buiten het bereik van kinderen houden i.v.m. verstikkingsgevaar.
374,495,Baby and child,Diapers and changing,Pampers Baby dry luiers maat 6,9.99,,,,,,,19 stuks,19 Aantal. 19 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
375,496,Baby and child,Diapers and changing,AH Extra droog & zachte luier maat 6,10.49,,,,,,,46 stuks,46 Aantal,,WAARSCHUWING: NIET DOOR HET TOILET SPOELEN. VERPAKKING BUITEN BEREIK
376,498,Baby and child,Diapers and changing,Etos Luiers xl 6 voordeelpak,10.99,,,1.0,,,,40 stuks,40 Aantal,,Waarschuwing: Niet door het toilet spoelen. Verpakking buiten het bereik van kinderen houden i.v.m. verstikkingsgevaar.
377,501,Baby and child,Diapers and changing,Huggies DryNites luierbroekjes jongen 8-15 jaar,7.9,,,,,,,9 stuks,9 Stuks (piece),,
378,502,Baby and child,Diapers and changing,Pampers Baby-dry luiers maat 7 carrypack,9.99,,,,,,,20 stuks,20 Aantal. 20 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
379,503,Baby and child,Diapers and changing,Pampers Premium protection luiers maat 4,10.99,,,,,,,23 stuks,23 Aantal. 23 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
380,504,Baby and child,Diapers and changing,Pampers Baby-dry luiers maat 5 carrypack,9.99,,,,,,,23 stuks,23 Aantal. 23 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
381,505,Baby and child,Diapers and changing,Pampers Premium protection luiers maat 6,10.99,,,,,,,18 stuks,18 Aantal. 18 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
382,506,Baby and child,Diapers and changing,Pampers Premium protection luiers maat 5,10.99,,,,,,,19 stuks,19 Aantal. 19 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
383,507,Baby and child,Diapers and changing,AH Beregoede luierbroekjes maat 5,5.15,,,,,,,20 stuks,38.7 Gram,,Waarschuwing: Niet door het toilet spoelen. Verpakking buiten bereik van kinderen houden i.v.m. Gewicht van de verkoopseenheid: 0.8/ kg+/- 10%.verstikkingsgevaar.
384,508,Baby and child,Diapers and changing,AH Beregoede luiers maxi maat 4,6.89,,,,,,,50 stuks,50 Aantal,,Waarschuwing: niet door het toilet spoelen. Verpakking buiten bereik van kinderen
385,510,Baby and child,Diapers and changing,Huggies DryNites luierbroekjes jongen 4-7 jaar,7.49,,,,,,,10 stuks,10 Stuks (piece),,
386,511,Baby and child,Diapers and changing,Pampers Baby dry pants luierbroekjes maat 5,11.99,,,,,,,21 stuks,21 Aantal. 21 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
387,512,Baby and child,Diapers and changing,AH Beregoede luiers 6 15+ kilo,7.19,,,,,,,30 stuks,30 Stuks (piece),,
388,513,Baby and child,Diapers and changing,AH Beregoede luiers junior maat 5,6.69,,,,,,,44 stuks,44 Aantal,,Waarschuwing: niet door het toilet spoelen. Verpakking buiten bereik van kinderen
389,515,Baby and child,Diapers and changing,Pampers Baby dry pants luierbroekjes maat 6,11.99,,,,,,,20 stuks,20 Aantal. 20 Stuks (piece),,"Houd, om wurging en/of verstikking te voorkomen, alle verpakkingsmateriaal buiten het bereik van baby's en kinderen."
390,516,Baby and child,Diapers and changing,AH Beregoede luierbroekjes maat 6,4.69,,,,,,,18 stuks,41.8 Gram,,Niet door het toilet spoelen. Verpakking buiten bereik van kinderen
391,517,Drugstore,"Tissues, cotton wool",Etos Wattenbollen,0.95,,,,,,,100 stuks,100 Stuks (piece),,
392,518,Drugstore,"Tissues, cotton wool",Tempo Natural & Soft pakket,4.48,,,,,,,per pakket,,,
393,519,Drugstore,"Tissues, cotton wool",Tempo Light box,1.69,,,,,,,70 stuks,70 Stuks (piece),,Produced in Germany
394,520,Drugstore,"Tissues, cotton wool",Demak'up Sensitive oogmake-up remover,3.79,,,,,,,30 stuks,30 Stuks (piece),,Made in Switzerland
395,521,Drugstore,"Tissues, cotton wool",Etos Ovale maxi wattenschijfjes,1.15,,,,,,,50 stuks,50 Stuks (piece),,
396,522,Drugstore,"Tissues, cotton wool",Etos Zigzag watten,0.99,,,,,,,"100 gPrijs per KG € 9,90",100 Gram,,
397,523,Drugstore,"Tissues, cotton wool",Care Organic wattenschijfjes,1.29,,,,,,,80 stuks,80 Aantal,,
398,524,Drugstore,"Tissues, cotton wool",AH Tissues zacht & sterk 4-pack,6.8,,,,,,,per pakket,,,
399,525,Drugstore,"Tissues, cotton wool",Tempo Soft & sensitive zakdoekjes,2.49,,,,,,,8 x 9 stuks,72 Stuks (piece),,Produced in Germany
400,526,Drugstore,"Tissues, cotton wool",Etos Wattenstaafjes,0.45,,,,,,,50 stuks,50 Aantal,,Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.
401,527,Drugstore,"Tissues, cotton wool",Kleenex Allergy comfort tissues,2.39,,,,,,,56 stuks,1 Stuks (piece),,
402,528,Drugstore,"Tissues, cotton wool",Tempo Nature & soft tissues,2.49,,,,,,,90 st,90 Stuks (piece),,Produced in Germany
403,529,Drugstore,"Tissues, cotton wool",Tempo Complete care zakdoekjes,3.9,,,,,,,10 x 9 stuks,90 Stuks (piece),,Geproduceerd in Duitsland
404,530,Drugstore,"Tissues, cotton wool",Demak'up Sensitive ronde wattenschijfjes,2.29,,,,,,,64 stuks,64 Stuks (piece),,Geproduceerd in Frankrijk
405,531,Drugstore,"Tissues, cotton wool",Dettol Hygienische doekjes 2 in 1,2.99,,,,,,,12 stuks,12 Stuks (piece),,"Open de hersluitbare plakstrip en neem een doekje uit de verpakking. Na gebruik de plakstrip weer goed sluiten om uitdrogen van de overige doekjes te voorkomen. Maak de handen, armen of huid schoon. Gooi gebruikte doekjes weg."
406,532,Drugstore,"Tissues, cotton wool",Care Organic wattenstaafjes,1.79,,,,,,,200 stuks,200 Aantal,,Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.
407,533,Drugstore,"Tissues, cotton wool",Demak'up Expert ovale wattenschijfjes,2.9,,,,,,,50 stuks,50 Stuks (piece),,Geproduceerd in Frankrijk
408,534,Drugstore,"Tissues, cotton wool",AH Zakdoekjes balsem,1.99,,1.0,,,,,150 stuks,15 Aantal,,
409,536,Drugstore,"Tissues, cotton wool",AH Zakdoekjes zacht en sterk,3.9,,1.0,,,,,300 stuks,30 Aantal,,
410,538,Drugstore,"Tissues, cotton wool",AH Tissues extra zacht & sterk 4 lagen,1.69,,,,,,,80 stuks,80 Aantal,,
411,540,Drugstore,"Tissues, cotton wool",Tempo Original box 4-laags 12x100cm,2.49,,,,,,,100 stuks,100 Stuks (piece),,Produced in Germany
412,541,Drugstore,"Tissues, cotton wool",Kleenex Balsam zakdoekjes,2.19,,,,,,,8 x 9 stuks,8 Stuks (piece),,
413,542,Drugstore,"Tissues, cotton wool",Demak'up Expert ronde wattenschijfjes,2.39,,,,,,,108 stuks,108 Stuks (piece),,Geproduceerd in Frankrijk
414,543,Drugstore,"Tissues, cotton wool",Kleenex Family maxi pack tissues,2.79,,,,,,,128 stuks,128 Stuks (piece),,
415,544,Drugstore,"Tissues, cotton wool",Care Maxi wattenschijfjes,0.99,,,,,,,50 stuks,50 Aantal,,
416,545,Drugstore,"Tissues, cotton wool",Kleenex Original tissues,1.99,,,,,,,72 stuks,1 Stuks (piece),,
417,546,Drugstore,"Tissues, cotton wool",Tempo Original zakdoekjes,2.39,,,,,,,10 x 10 stuks,100 Stuks (piece),,Produced in Germany
418,547,Drugstore,"Tissues, cotton wool",Kleenex Collection tissues,1.89,,,,,,,Per stuk,1 Stuks (piece),,
419,548,Drugstore,"Tissues, cotton wool",AH Tissues balsem,1.65,,,,,,,150 stuks,150 Aantal,,
420,550,Drugstore,"Tissues, cotton wool",Care Soft wattenstaafjes,0.89,,,,,,,300 stuks,300 Aantal,,Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.
421,551,Drugstore,"Tissues, cotton wool",Care Duo wattenschijfjes,0.69,,,,,,,140 stuks,140 Aantal,,
422,552,Drugstore,"Tissues, cotton wool",Kleenex Balsam tissues,2.19,,,,,,,64 stuks,64 Stuks (piece),,
423,553,Drugstore,"Tissues, cotton wool",AH Tissues zacht & sterk,1.69,,,,,,,100 stuks,100 Aantal,,
424,555,Drugstore,"Tissues, cotton wool",AH Tissues 2 lagen,1.19,,,,,,,150 stuks,150 Stuks (piece),,
425,556,Drugstore,"Tissues, cotton wool",Wattenstaafjes hout,0.69,,,,,,,100 stuks,,,
426,557,Drugstore,"Tissues, cotton wool",Etos Tissues zacht & sterk,1.9,,,1.0,,,,100 stuks,100 Aantal,,
427,559,Drugstore,Make-up,Etos Care for me gently mascara black,5.49,,,,,,,per stuk,,,
